p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99,p_100,p_101,p_102,p_103,p_104,p_105,p_106,p_107,p_108,p_109,p_110,p_111,p_112,p_113,p_114,p_115,p_116,p_117,p_118,p_119,p_120,p_121,p_122,p_123,p_124,p_125,p_126,p_127,id
955.3378681860827,832.1786581428601,486.5819516794884,448.22284215811254,1004.8248453256363,1306.4430563590263,1044.2210885401312,385.3616328953715,712.119969197782,1112.94608517811,978.3646230494141,767.8749033037326,942.4592910160347,980.9982419322873,696.4082841512871,373.22655863562727,474.2209584198475,541.8302237847946,627.4063622072694,1247.766714564614,1705.761901179391,1397.7978557208053,561.052808666778,1283.7939292132064,1935.62135496248,1606.8743622055163,584.0706369939329,582.2798538563169,885.1466492446614,335.79933686279,668.9451681203593,1375.6456147164558,1299.610570568031,540.4723292707467,593.8439243795164,1098.9374482958408,962.5733213029295,457.9977500814614,539.3416270801092,846.5262908369042,895.2688612471255,830.9171029660148,665.1030013601985,240.66904566454932,339.3244327875384,707.7413687568074,703.5290658091051,639.0806947793624,721.7476556999954,796.6963404003142,886.1799844662634,698.0838405033406,112.95987640589115,478.63602992073606,607.6493042991328,577.458903246421,840.0872333007887,709.7095724127231,368.3323532398834,717.3862881958979,676.9170612265943,326.43144025495593,526.1428492819275,610.1286427884642,851.55538938595,1208.7611341928914,1243.7400791346267,1022.1595075730136,811.7219977962638,792.1207725590803,1098.4252537638615,1643.5776917786884,1875.949113494652,1323.4245715451734,286.3232839215948,532.7479314919692,256.74836390736226,1055.6408874387037,1788.909109168732,1282.4709779659058,503.0622211530388,1503.199647702992,1516.0410229972492,843.9704607770351,595.6434118510707,638.6779171543507,1436.4401449769414,1746.347056353384,1001.1380106009395,428.3733919924884,960.7981076619301,838.950294534545,852.9160057691246,836.6502812542238,600.9709672407146,972.4445022401228,1255.018978729464,1179.7365708842194,840.9149108101112,345.2862652298691,183.85932101286883,780.7812298473816,1541.5159288854893,1858.1318644519201,1392.036532181746,716.1777683596787,767.4846654519911,678.2334998617799,341.25928419635255,297.06507311732304,690.7940005461561,1131.919622773775,1284.4939406534331,1191.5744319920232,1126.9519041937695,1164.5452080344364,1018.0780987962247,412.9782614317566,487.9597717138559,1196.9298077165222,1441.4205329671304,1412.1585237591069,1238.034736693615,747.7759110090985,158.81584127159627,694.3808476599868,952.9786058485904,806.1408810421815,sp|Q06153|CEUL_OPHUL
2609.055451822356,2691.441113661617,2739.4081372838314,2649.952627112926,2632.1651819246927,2465.719308860141,2059.059934857293,1962.8278178634457,1597.660254018914,847.4268940267148,931.259782791607,643.8947881583085,375.9903113934125,786.7048250676447,435.6980444383333,510.09752433948876,930.2506684405859,530.3154859430983,1707.1111474724732,2154.198725581362,1140.623384064027,549.6021241760509,277.15698506414213,1249.370083492239,1752.3677932264006,1228.5007665476212,737.3660737860722,610.1895944828897,666.9715804269549,895.6949092217873,1081.561332979093,666.8668975064315,1018.0099681063795,960.321894924971,910.5273022673147,1325.9520995828907,1009.4293687301953,897.5522565055102,1468.330762189012,1970.1918860802084,1810.6313724596596,1276.592589443214,1054.678805737824,933.700227189957,740.2479906942816,1172.50119671494,1163.0532607755777,1019.9054258381266,1369.8362158881796,1268.941852973192,592.9994887097373,400.81813181520755,758.4906778606661,126.42252297231711,700.5072408447382,552.9490838935799,900.2787571405297,1078.3028341111587,477.5666658463764,873.9954596744652,754.8901429224416,230.04453735238366,398.9487338229247,614.2150159109576,273.56582632881197,504.7360063827555,591.7093553665742,425.09718107595546,792.8908087544897,831.4376155441402,713.959349811716,563.9465374991562,514.5675267769612,1169.3216774552104,1109.1266309722728,85.4160593298573,1103.6162727399724,881.2414585606244,371.29059197386533,683.7834698651599,841.8572823882693,1194.240931852553,592.1223792269025,349.99306351576945,458.7704450584248,137.17556933164198,388.23572029887,390.6283611819538,550.3808983409924,1156.6881844616796,1302.7583782954896,630.5309122497004,599.3208996886934,699.8581769281691,555.8285426075671,384.8898965376514,379.6758760645724,688.8045459710359,791.5219124570897,1092.3082527048166,1358.168986605088,780.6871170404567,377.2298034126076,663.9087807266714,448.7368677449466,1258.408225639065,620.4095074820833,1300.2849928680553,1992.6755338426542,1265.3524281360837,630.6193484771301,417.68750066027457,1014.3509571222932,807.4226825824152,495.57261746497875,1132.787250870425,746.5564226541034,210.33255325386057,556.2456166356646,509.1225113113872,502.2849841254546,985.1275571335946,1059.0034012336507,692.2113189080119,444.79642191005564,662.9428676489945,854.9877979928373,954.8754367490577,tr|A0A423WVI4|A0A423WVI4_9PEZI
1337.7116943305957,2029.3320959895532,3217.384992255471,3597.873892411406,2569.67205564873,1545.6779355983347,1778.3825239768123,1596.453483162635,1359.0885448592273,702.3791958079122,424.03492271366133,956.8959324796801,510.5395580795926,308.6397745986648,743.9480082915836,719.521744346841,869.8984855097488,1336.2994041816764,1469.0588151838977,1086.56337808081,921.6177260468795,1283.3079802922837,918.0148133387394,279.6697192718027,1174.69407208144,1298.7157801650708,801.4336972391558,417.5397334668402,470.1741645811784,531.1604158360071,561.9176959226796,435.44085016841285,223.94435347819848,673.221645679175,911.8765676175215,757.7273825504354,565.0733357195357,464.5071494885479,575.0543627910082,425.1089828965534,238.01703981288793,751.2250172292933,1099.0158015960164,1146.7707800972744,608.2708648646369,755.6859996247007,935.7436905008741,238.21881300461004,665.5422315926036,740.7403237803276,368.0721495944633,491.0542162071014,788.9499017493915,977.4025719655931,786.5674000012235,589.6088455000498,424.5085774371531,253.1226939583002,329.12072285674236,508.903006967788,629.8627853432592,733.2396650433917,1272.5796601755349,1657.8078836790191,1203.6169089511525,606.1080941072504,1415.4869610806545,1247.031975296972,1141.0979461714496,1634.668090268526,1468.447241660568,1488.8775736952905,1376.8455922996118,1363.7168416145487,1279.039603218437,483.83238153528197,566.9101663584757,634.0788722213931,205.16520704530984,611.2775324203055,853.0498138371556,496.62335993735906,226.73027124688898,777.9792593002095,1231.1355952922747,952.8723883724367,219.04775235793204,434.64867702311847,605.2282457036731,821.6452494764368,171.98340475534562,1508.952928114078,1655.6787992471836,739.7373892180183,1161.7640238280921,879.7124914810923,592.8002146316012,889.2791260915529,1294.9387928717779,1459.8718420836185,700.9538118232377,231.47244181150276,453.2267180308649,495.08910182392447,405.76187916053175,723.8500574610919,1191.5628867014314,921.7445766535184,214.67598564262786,282.30379579739434,463.4464674994221,593.471958441345,455.1526432850264,379.0517529158067,681.5338244841383,460.1793890101734,642.3961433767132,1080.4973100696352,987.2821245066573,1074.3592932271197,1135.244808746936,632.2816957142776,169.81371570239773,285.215960241106,122.52973088620607,370.8068879674172,399.2498402169611,195.73911473144395,tr|J3NM79|J3NM79_GAET3
232.9223834114395,606.4712702491083,1114.4866713004008,1311.6787616370668,1006.6959806866414,695.5348627332685,1087.8586809037777,1331.2815783925387,1145.2017197041416,801.8364011805206,604.9260126703324,583.3443424089427,696.5123949743707,730.5724957799016,456.84762586110537,245.93261874775143,838.2996742423338,1248.0910986319793,1385.965283348407,1371.1041166895648,1114.789832063903,471.8687334034683,533.5194084527344,1244.9422481264394,1563.920482832765,1628.5556118100612,1594.7533149234853,1324.1421671229396,795.6308096585851,293.6510886046442,291.9040589510964,375.8325658226231,282.87298590188226,224.62563256641377,321.41174818357837,212.3490996195805,95.52616565063272,340.0817229239492,391.4955175228577,381.42999747621263,320.3086523974832,848.9727417425925,1709.9021684785714,2076.311601281745,1518.1108859144615,312.90786758992846,769.5811373051655,1084.4587786477214,707.9101621140446,333.97389666337966,274.66959005997137,598.5561553483242,1005.490215312965,979.6477199762417,825.0257515376728,1011.5569685686698,1018.7748910482233,841.216157972175,800.3727058476046,627.3635186360964,268.97418546616933,162.37270978627882,621.5609299030202,1149.0246827892988,1368.4069904326484,1279.826430415506,1196.8610432864323,1028.8257169795236,828.6137259290073,833.4272336208401,479.9802369599123,401.3100309787241,1117.0813305207976,1222.603167660877,919.7704994573859,830.0786469149939,665.1422503048043,398.5223783815473,556.7206508719944,815.4906284344523,1243.2756504854817,1413.327827404531,1057.676930842989,770.3882859160215,990.3446029120881,983.5816745478588,806.1711445725527,1010.2948518764498,1424.8937869179015,1544.5285495709993,1281.3727547038166,1030.8566543779293,904.9675161948279,536.9316993010929,204.90443317595827,383.50666924717353,388.7068475003556,560.5233599607592,695.416555026652,564.801189023183,303.9134256075801,87.04046897343316,120.6080025172871,249.57493845516407,393.29555780589345,426.3312662020887,284.6446138582379,340.86234009773267,462.29031405572607,446.7307010356165,508.4163663486097,391.47456904544873,168.10271322260468,673.1669030300837,846.6328995225925,684.6894167913406,770.6320752843676,845.2008083929168,483.5974826139549,259.3129461517882,595.6697505458815,460.83973717581716,163.98586160852201,784.7068257072442,1117.244179364213,967.787231686202,648.1127549813478,852.8140393737909,tr|A0A010RPW6|A0A010RPW6_9PEZI
342.06146157403964,937.162519687105,1190.9088057550568,822.0243809527678,959.7133608424391,1582.806894874279,1638.4093927077065,1069.9302400923384,489.00172866663314,590.5440016187496,489.4120761080908,222.5924197927232,622.3934045346531,879.1754867855532,868.857294809377,792.6095417603004,769.1930468423665,729.1113138870638,689.7949026770865,724.8529780384035,760.8128232724409,673.5946758695337,438.1997883656277,272.21367257469154,518.4106111091206,780.0997365565815,901.1730252227873,885.4919213497308,790.1022284121336,705.4437359278414,760.1302275082746,955.0151910159709,1093.7018311038926,1021.7787371484301,820.843413675056,819.7744134885781,970.7253099855312,942.3701915922145,769.7172738716446,782.9285854526175,950.1544911681009,1017.073370439555,981.2026993586098,917.4990835398835,827.1257489057313,691.5047836059761,498.4586105385244,245.72945072052528,23.71574343704721,176.88981213907425,322.87142020434845,520.472774214082,642.0712450767866,627.2791823278434,665.0918277228358,790.2390561641711,753.2036745564895,575.4900232686603,624.3837954907282,798.6013921233906,868.6288732266078,928.5989285785346,904.6167209840931,589.7035280571066,347.3784716129744,862.5996309846929,1185.98174445282,1175.830286760419,1111.5063778690426,1111.8435289399818,914.8594255019683,452.5976034954405,71.11313245823378,251.06718150036346,181.66392616160394,442.05082308985607,723.2335388581416,746.4657643874777,643.4132298973342,612.0462354277096,439.3407741715159,73.17522740071904,702.3418516143657,1192.0942651632079,1300.0045099179015,1015.8897073817617,494.83942878210024,163.99500888234675,588.7970199559504,754.7719820283635,538.8395481917047,256.94866231670215,620.1198383497953,761.239951136039,482.2326886093635,452.2464759626974,947.3879469581212,1223.5061902884158,1267.0829293539086,1222.925086675106,1045.0314153555628,674.0645083955659,312.61938070516493,184.18896724017267,124.35986045185064,549.4928056530325,886.4794401510845,885.9301244720683,703.024138039472,841.5482737007953,1067.8793864975148,1001.6451765462907,767.5422847445685,791.7643886045734,965.8703516826733,917.9903149331719,578.3284137711138,121.23790766860839,441.5257993289531,680.7967115561758,635.8581723421571,517.5948335226528,633.7091115436746,751.2635392713472,648.5540526351956,371.88235826108354,111.57195961971506,164.25755022363737,tr|A0A017S8T6|A0A017S8T6_ASPRC
1934.403165771469,1245.6884594793694,507.6265261564802,997.1426079841435,433.6359065581393,919.7753175040209,1236.6631130292458,513.9936137259714,761.1857254830603,1389.2990499249859,1682.174287840222,1682.659976975025,1071.634494748739,685.7026990186087,1191.5308196561243,1167.7420044036735,676.4802774316795,755.2128719920378,1396.6063858459813,1398.053907397326,569.8565621566801,531.5032895307278,876.3462519316678,491.09564177229964,321.7398432546465,21.67897285587763,958.1896638624936,1708.1710373690028,1606.6625235990439,1090.6288054339589,1081.9354862964162,817.6850437175756,90.47305390246606,684.1601326693261,793.4909637588127,499.56613226509893,485.52470797564166,588.462166362325,734.1978134899313,1166.0224587502994,1461.5018343755667,1294.3137131253397,905.5633666088779,928.9181425126345,1043.9508975554131,852.3954685801285,450.7324020437736,132.27524476540034,649.9755757418855,1023.4395276925272,1022.6502417150773,699.1103548879959,301.58888979725174,24.566182779002435,314.9020883275483,527.7682092833569,628.5513702145533,702.9187375213959,652.8677407530848,445.01059636353096,640.3471245152426,947.7034407912923,875.183174133205,450.44055107353955,415.6479207734906,880.8357564236387,1082.7183586822644,948.0497503113877,733.857227708957,690.628213872868,493.8625616847369,764.5339597371278,1700.6084690901564,2192.3849121988155,1761.4361242382847,740.1606596538215,915.8615672739307,1391.1338551629,1242.303791729087,850.687932412061,613.9379570572091,724.062079392177,849.3966085329256,709.3043154686477,845.1190451790405,1104.944234344975,787.5839755389034,225.82178957685616,790.7044431248897,776.7498913739994,292.39448081926076,777.649316193815,1042.3092913379924,863.7432044073025,586.9177914615228,345.99574879275133,628.4377426345688,928.6370122597742,932.2392216261983,1018.7407081625249,1107.3444504081094,906.9718543054639,747.9816668195672,742.0468949092652,537.864376330859,220.8855431425379,238.3103156259282,373.1682472024408,429.5126137257897,638.9330270887626,759.3656066807272,587.9286343677469,594.2332026583314,595.5580935799654,188.7110287977939,546.9654100308281,769.0578101145534,1112.7526224180358,1713.2422584357307,1614.0083945734925,727.8871820587925,794.2243098079742,1144.5657694735944,754.0727579619121,490.92041583553845,615.1303592292292,443.7752846772124,388.9659536354416,tr|A0A024RXA3|A0A024RXA3_HYPJR
506.67255012314365,619.8485270129106,665.794829336807,545.1676249828154,512.4248625933916,439.31322953875366,93.61281236730532,388.17880665470324,636.398319988521,616.0886579819091,932.4062354213706,1446.7288434943425,1562.4751539695876,1187.4113856503297,828.9701369174055,936.703710157959,898.8742727120587,528.785864358683,274.8055095773455,354.83477984919676,360.3874961335875,655.1619670824505,1000.2752821659135,1127.8553467736147,1083.4903087498785,1015.9954076031551,914.1135869425956,690.3188827255452,432.15048087735397,461.29701459568633,581.1039043274125,426.0711186788772,165.2744272615238,745.5368012946959,1194.1605770710723,1201.8198349902543,786.6835848864548,517.6388552311441,832.4135758055928,887.5173169030762,480.5982760205497,208.71376262263573,842.7611961642754,1176.2598850777197,1120.8342013096938,802.7899451731116,569.6323297748436,627.9215178361474,598.0754412893733,331.92947650606743,280.4649304962777,583.6634702980168,668.2591697416022,496.10891458823954,253.21348473388719,154.1146518054992,13.004655220196508,281.7681694878493,535.6450737807494,532.8931232618895,212.85373106052597,328.4612582301286,739.8496258231171,853.0781903317745,681.4972543680732,485.79857420759765,425.99925388184283,339.44978951039457,423.73995048743143,649.8406756418756,675.8016673666376,461.32893112236496,256.6780306524694,293.2632139573729,369.35468990987323,553.9265506412353,706.1510258112015,616.5546675072829,296.00525303906664,219.82293665591618,514.3651498800128,720.8800719540527,846.6967828062468,836.0398540555327,738.4904564168048,883.2995207806415,1187.7694205969854,1251.653603153329,940.2657565081958,388.319751020985,152.22801258715205,496.4899217195403,639.199452557214,683.6921974825411,679.1244445867601,622.3394982015728,605.5439210036645,774.7020975443027,1058.3055183640463,1258.6712336215196,1221.6722351790231,922.1132154718406,542.1851687081135,468.9537936341377,562.5965751885894,560.9128026088774,674.798201168818,886.2870282957178,903.3862284115063,610.0979866679248,245.50303403860275,667.881698274307,1132.2479364610856,1348.520951340906,1254.7887897436838,881.3587522626487,460.1733091310427,683.8838259830163,1116.4899985764805,1303.0920473192245,1184.1196077006737,834.7839166780194,378.38358376937623,104.25103522432546,468.7300053556217,721.0957487050239,843.4475825106109,875.6620149388001,tr|A0A066XN44|A0A066XN44_COLSU
1377.7911189852616,1235.4343282246125,977.8088823109783,1034.4346824641066,1295.8811821110714,1275.4893175646182,849.9691620673724,435.21727076386253,704.1995842016789,809.0640844103415,589.5339607520193,691.6870801284482,1070.7477876341634,1178.2845985135052,1026.5674351203606,935.3736529909104,979.5599639356168,927.9513650189922,764.4402930348064,656.3810003528203,684.0455617675565,795.1008461708172,908.6820254262834,948.1366299523443,900.9843230283456,769.6539132640178,527.1355020574624,358.42581792126407,576.0875188603482,689.2827947467841,482.35947951665725,435.9804929101984,878.7074048577342,1081.0371950804108,832.7291670934671,300.0645605125071,409.09507424205884,662.1766740493882,518.52107596796,278.55733063361083,665.3699312861565,1029.5277388887475,1125.5296912553883,968.2322415988199,710.2067825711331,640.779005139399,804.7337234643659,892.2059698254014,753.9665257927129,416.4296075080413,4.460037980942206,342.4210557095533,523.389488178464,542.6695191583619,510.63194299413794,517.2159708359213,483.5875421748365,339.8688695429984,212.41041650567115,264.85817002744017,257.4736292636055,174.0097949820677,251.3023981686717,308.0201979241563,293.7518245842496,512.6631892769832,801.8296189604225,878.8451072830981,657.8587623848834,254.3955445450963,266.05258392554333,547.939057779407,715.5134535157847,857.9080259682743,974.0182752731088,952.4745335469767,733.0375466592048,391.9459127642187,223.78710315350392,285.015937846204,112.52867085776502,358.9591386365903,921.7469812836042,1334.0405076462796,1410.601676279037,1146.311632206755,728.6693685442947,529.1048715178509,722.5273888290495,918.9859033586333,884.7450326471635,545.4546193281875,280.8743842547364,785.6151822036704,1106.173190146856,1018.693663300935,681.4256510096136,621.4322205610587,821.6797403548966,823.6181500588085,620.8700922741529,389.39636502040383,248.48901171368843,402.6332629789774,723.0158693873348,915.2645720823022,846.0886876601637,565.6630293640234,292.55547382127975,264.1209151761523,294.6551445197401,359.69055271237113,510.3112802789689,637.1371948059576,704.2126392470792,759.55729304482,827.5539309578138,873.0300521747555,853.769141508071,758.7984986932257,638.4827207498824,611.8975584773875,707.025282606428,791.6979256352915,769.4094133096137,635.0838067620856,441.55748536311927,258.9971517237572,tr|A0A066XQI1|A0A066XQI1_COLSU
997.1091516871489,829.7083948509272,610.4718227801915,816.0465321980498,1027.5130090545902,981.983211164151,836.6688448189274,799.6519542304791,795.4967024873681,775.8493740290036,874.9737409710907,1068.59041637255,1211.9124755817559,1252.490736750007,1201.247628049959,1060.7942278350267,814.5143594225993,479.8026133874839,254.2857669519039,396.2488909254365,482.85287580639437,519.342863924635,754.2277135448313,1017.8253681293814,1037.6221832915837,761.6087434475296,447.6797077074667,540.6026166713391,657.9870306498742,588.8073806525215,596.9564345626471,736.5990433218569,686.4013645215696,449.5194288340036,684.9330914506374,1135.9525791571266,1253.6700903692533,917.3432851551723,478.46216973059217,883.5729991828862,1352.2922108947023,1438.5055882819145,1185.610789977738,824.9395416892885,555.7872400160878,384.40143432976976,387.7127522530063,592.0778756934541,752.4372543204136,770.3966047283858,681.5599889332208,576.7999012330021,520.7909211933813,492.11391066062777,440.25495596473655,371.4679073852605,349.31688709368945,422.7963444650708,541.5983648448974,609.5408370913862,575.7309628422258,489.03843478427393,493.2851447467139,671.1792698622824,930.5769603495562,1124.3587763479065,1138.4758777823445,974.9569670487302,756.3218040782314,627.143072750829,710.01555759337,971.6061294324991,1153.6093148928185,1044.9839587001866,645.6276959829871,191.51605172625318,205.5051560306259,159.90593127085822,294.79935868319035,737.221923843606,1031.310940887509,1039.4509274911384,839.6685769527236,732.2716424866497,879.6644397513945,990.532591985646,865.9100331448517,509.87356643631824,54.30396517653242,535.6140344857923,1032.8684946643546,1322.008790854632,1241.6983995081016,888.0099794134562,934.1755074263267,1384.0466052845477,1521.6688059063526,1202.2687091559173,756.9920429412023,766.8417268592722,1028.956187726058,1195.8135664967492,1176.3525761196308,904.983721306153,644.5878935061131,919.5732283023332,1186.432074587025,1048.6242771121738,582.5969376947417,219.64304430374546,387.1875275986929,461.4428466976348,629.9963408531714,953.3076697979919,1177.4009706936536,1142.712301725174,829.1337652504793,451.74600623168664,588.7413554341525,791.7924198958211,635.8785722679457,416.2001649248036,845.4413212482372,1225.1158634288033,1221.070824499882,908.1792768257283,595.2082507781997,553.7644303250962,tr|A0A067S7B7|A0A067S7B7_GALM3
666.6637709497312,651.1320388743461,589.8767278176911,469.8084616462767,332.3009025293398,280.18855878343993,309.40749609202066,322.0348685629937,374.4662109246229,549.7067813574539,748.7978513487457,847.5212397681885,792.8319627691393,625.2546089864454,474.41058397143513,436.1593616258291,397.5976250423564,273.0710253755547,315.80760770891953,619.5614011163935,890.4258754901111,1001.2073558499172,929.6826762869462,749.424524698197,603.096495689807,569.8140749227368,546.0560179648816,433.122647979709,278.52819780956827,332.3042147519743,549.7248193654907,718.3132351318609,769.3796607717813,696.2539426179687,536.820449820457,373.413032394536,311.2760058958979,329.60091170945907,311.1559569111437,222.7732233982931,113.88866604419165,125.83344328410882,201.8924806032894,241.99086673330447,236.02580063218926,191.32826654808193,204.88541052106132,387.5353639280428,620.9077516682685,783.4356701506414,790.0055779474309,614.4990900144533,311.9338516119511,132.99154957617645,321.3451886367509,384.36417616212617,363.4088637305653,553.9098896889849,913.7299915604999,1216.4900497553845,1337.8463699164574,1246.640875129294,986.6070118402231,642.1314559323071,316.11505037525865,239.48892994049413,411.63833423809234,513.1558628123768,469.6907905576441,315.49141806806773,296.15173313485116,510.4913456401749,666.5265455246628,640.479435081704,418.0811396339565,60.10620378572347,336.6235797469913,665.8398495393035,853.6221851226002,857.785767198277,666.3492510974867,302.6005973802203,198.0769490219159,667.4170815560653,1006.2690653829754,1092.6950691406512,884.5059422579056,442.645264950482,119.94928932287117,539.8644658199623,738.5255925918169,661.5847597062245,435.3689292767838,417.8568083524656,579.3242263880888,566.65781962957,364.3251768302808,511.24435854116007,1005.5294618679346,1390.7516037681905,1491.8973949374786,1275.7718473265195,833.8711897413184,365.35412660578925,287.99802468979055,428.05309285251394,390.3468395088258,249.10593191573008,263.2848069093081,357.1083458791414,313.0900501411088,141.4152436630731,302.6458997893099,628.709333070498,885.5709477710133,1039.6567892642645,1126.840772336524,1186.1127262157518,1194.198089774507,1089.9650728806478,856.7607060256499,601.9430748878179,598.7674099008708,832.9898710231429,1030.4963395270595,1092.246859785465,1036.0298589811962,938.3813358451105,tr|A0A067STH2|A0A067STH2_GALM3
