p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96,p_97,p_98,p_99,p_100,p_101,p_102,p_103,p_104,p_105,p_106,p_107,p_108,p_109,p_110,p_111,p_112,p_113,p_114,p_115,p_116,p_117,p_118,p_119,p_120,p_121,p_122,p_123,p_124,p_125,p_126,p_127,id
462.13035300913884,441.6812849126014,325.3052181960924,275.8290085005859,704.6383067063232,1042.8444173338646,920.6182601434574,350.7058572643178,501.3143804889263,882.8641910271036,788.3967597302337,631.5590968317446,789.270742343117,785.2912346691877,499.7422692904956,213.07643449039682,341.2064710774223,416.97673637488265,562.655807861409,1049.7590854345628,1345.2610559056202,1024.1394804311817,457.5216498788406,1163.703038923396,1612.239833847044,1278.6114443684423,485.3428332434987,591.6509041297411,830.6418347973365,437.24279820843003,321.2490138210055,917.2725791653778,960.3224473253259,453.34352626839114,411.8808766534013,875.5237797543548,876.6862864163978,520.8125067763337,335.7046989951051,496.2316110764344,548.0325683307768,607.3651990733119,570.1019651668853,217.92711266600043,309.31503989035843,661.1221565530284,733.9342872080081,778.0160037932834,739.378450161914,518.8522911600744,550.7749756464834,531.3037025583437,167.95063322444847,383.4392261928639,535.2180328181757,633.0508772233411,813.6550887412501,575.9083065976781,116.66830695414308,617.3145008275551,584.1296324581104,122.45665272284872,463.8621693488262,669.7267768647476,835.5040430905186,1120.9352682333674,1239.2500770887607,1085.591491630053,794.8991672396751,592.5537150478352,694.7694169184348,1138.4245880486849,1404.7445490611287,1044.987115495929,240.02050627833097,363.4259313946314,149.2777068077848,803.634778617044,1378.9455700052808,1012.1669869252547,622.2657037628692,1349.2923240659354,1293.0247139640694,635.3070328398015,399.9073173297042,330.1236475761554,1073.2395616453557,1467.2978048648918,977.43528092216,409.13722185103467,757.5722205605479,664.7255601372236,620.4355028245142,618.2524605158767,538.6722410318174,950.6033135406246,1233.1913150271507,1157.8780643097944,781.2226532434952,261.6238751859857,213.2456519652537,600.8938484508706,1211.8944589297323,1517.667663206859,1167.096162767232,609.0399338794953,641.9749447654953,570.5271377335006,262.68032795413444,237.42792986676372,636.978001853787,980.5446603810326,1039.5810061428076,901.6339447369726,791.9697723354211,811.4132514309788,740.5630536005683,299.9556073881614,402.1574710045663,916.8068398079313,1039.4765279224944,940.4835792199261,786.8167331390648,510.92430168865314,230.0334850269638,563.6697590471537,841.310543477747,649.6209288240462,sp|Q06153|CEUL_OPHUL
1979.5234006463345,2017.661164673561,2126.4592309791547,2292.576096461407,2340.0821606952068,2025.971401815462,1711.1183574125541,1730.962670007382,1297.9012747884224,552.4762615206384,720.631357504429,543.5650545173959,220.12070573065967,513.52034397412,334.77925324943027,465.44547032321407,727.0198855749222,423.63649905172286,1486.0535309104139,1840.3321915408314,939.9678581995735,420.25880343129944,333.48935018158744,1009.0613997032384,1423.9184679213304,1080.5602463569264,733.7203808471013,507.75856581828776,546.6781065510677,859.5674723330962,921.7527329610471,444.8997502785424,881.6068339151284,798.1072117544155,746.0482528859392,1084.3737958452195,741.959830994172,564.7744301294609,1112.1331762240845,1587.7166276272583,1408.207859457498,871.2874953629052,723.2654238122733,771.4058779444338,753.3882097535623,1020.5896595443712,887.6633503859684,738.6471248036571,1019.2762536635887,985.1764055992732,573.6683800107116,278.79345513107694,685.0405175174769,304.79037162900323,448.18042773051826,430.8882235495007,906.0451512221061,1036.4295399426392,556.536289150583,741.1536736020503,558.9177922067036,136.44372440060593,239.45877176059392,435.7982835462044,254.33885314649734,324.3266225223629,429.9293360729534,305.1402449440758,659.0446731326412,781.5397780149443,672.8392704514107,490.1810673194153,380.3437643640605,955.4547934325624,825.0690844186726,276.2387132911539,1125.3302103033063,872.7768633172528,107.29433268360111,403.66497285609455,603.5691231790112,950.2544379101037,533.142665811554,355.8256035582604,511.28532353934884,243.60163397107178,137.53450011203122,123.77805548726367,354.8164902727897,808.9744296806498,870.2562063667779,410.79530959565204,526.2987291408672,543.330111341458,482.78049727101177,278.5028988675212,314.9339749853718,600.8330262962874,611.540025891534,959.2941041380608,1150.0939499861413,579.6832870497603,376.78899671395527,566.3989025153845,412.1099572509163,1196.345200177886,668.0113152490944,1095.4308359815393,1632.8650808199316,905.5984539637077,615.6696495350598,241.8600758472147,910.1056794480661,1026.3531266516827,304.2758385895362,744.2979771232665,610.9900394919518,24.882028236994355,486.14050394388744,572.1639714432126,445.87363789143353,589.8531645202842,640.5796332723442,511.8552111359993,406.57715346506654,170.7328566226122,269.25372158870357,581.7956418801522,tr|A0A423WVI4|A0A423WVI4_9PEZI
1313.1888170486131,1850.6588578572787,2850.1540044905064,3226.02987316064,2395.701588867658,1506.6399301118374,1609.5278587094915,1434.9496345924445,1261.464296469722,624.2696294336678,456.85862340660896,939.7679390929575,441.23879867117694,375.3868665288517,773.2218873198187,680.792797062508,609.8395079801417,912.7116580790696,1145.4601645143996,990.8608000921596,818.5192371974,1126.6989538360529,858.8488598785898,261.9203449307633,1022.9689356019592,1063.2317049861658,529.9192213461678,110.54269057547553,297.5569826971644,440.35889714639296,402.16821780954393,202.5982365047159,190.54882411952818,547.3816834860229,703.4639505456972,574.3734569267402,411.02410145922033,452.3560502779175,625.2634216934667,495.8136883430318,220.47817460473092,696.7865587013616,1083.7345478810796,1154.5552676116106,785.3584250910617,733.6256808837944,742.3616771514888,336.20644063540357,666.7685252864738,547.5305492807975,217.9581251366759,393.1537440454175,498.7353480977908,709.0711001337739,558.2338742310168,419.0047928540548,457.6349365490466,383.7344697866237,318.9146925474265,488.5610159097246,556.5009452055303,586.0894692310087,1075.3026455439458,1373.0415884287995,956.6557195263094,560.9878608678086,1289.1449489970043,1110.94929934174,896.261891911246,1325.7217550902965,1232.4084394568852,1271.0465991670942,1131.0582643666057,1138.6923837276179,1052.6156625825545,307.0917644172923,459.923603970462,468.76280532408515,341.4200946123714,608.9113706686142,789.2927749283269,484.782808813288,173.3856353691547,566.609093090245,966.930387918526,770.5693165723703,217.14653590512225,509.3461964255664,394.3938582549355,723.8289163894862,137.74470729303553,1142.769121150243,1353.0437459433263,416.6528787784778,821.4204936320559,697.4483450620273,515.6635805671134,692.6893850362699,926.9965654192245,968.0374063233521,332.02493258181283,360.8199415457153,474.1791594954133,551.0188010130513,347.67152689543695,522.2626109486666,978.3793437075134,855.3899039960928,400.22540570080145,58.74744467817155,310.18379041584194,559.4822884313493,420.3954937484778,328.7999492847911,680.2288521582844,503.2981739868284,622.8597924984737,906.4246099066859,795.5462930640458,911.1925380367665,912.6290961030794,513.8105723798075,275.5630891802149,308.4016829632524,181.5415866542715,138.20069362767308,154.51812602624517,126.24571079992711,tr|J3NM79|J3NM79_GAET3
140.51147366137576,429.8847738594227,809.1048996435907,1013.2791952060008,908.3331011938026,725.8027182054516,922.4065798965116,1135.5826274937654,1021.3390565160615,699.1539962853793,530.4138621249602,578.3429648053849,631.9227874613565,627.7575951883316,511.11831444584953,449.71152408842465,667.3452919825945,881.269594075328,996.9754102866657,1073.1819930588122,978.855365369936,561.3791992682034,428.5027534064208,1017.7731501385073,1325.5802640595066,1283.6539287918954,1116.0339122628009,901.4921947801575,561.2486281682606,182.85300642317736,138.10435962849837,207.32853793981235,162.11328196710505,146.87178014345568,210.04874815605422,176.89706483798588,189.4618683177127,363.5078409802968,499.3622457165661,518.4653317407458,242.28247265168443,586.4836579496308,1393.8625903084094,1699.4185926164153,1171.664937590882,162.59333778630585,782.2548229548308,945.0467143947901,563.5725689654116,354.3993480507491,251.15435115404222,455.83077015846555,810.5643567596509,721.9983366556827,474.87499321992357,636.1328257848104,677.5534659465419,652.8832535336429,655.8657145315684,423.78571571634166,266.15235413644655,305.72499352001546,385.33199663981605,861.8227983926553,1123.4963530302743,1088.2887670071796,1056.324978984547,935.2630349789926,721.5302232593787,687.5901762613238,382.84510806944763,367.9803691620754,989.1810890984847,1053.1443579404959,750.3258597650758,687.4367415883419,553.9675295931983,306.32089578649965,423.02022099774615,635.8086470670038,1065.7015557126128,1230.8877345161363,910.5459186349988,716.537076616306,867.9635876055929,733.7198203450472,465.93273810176373,631.9356898607272,1068.9518168869756,1286.2715191562081,1115.933050825108,927.0421290990566,897.3488189095705,618.827827854334,282.8521320145004,341.8634526851022,244.00246348668858,445.91682551039594,675.1030882695388,605.9918695146594,348.8748883623711,122.5640071373518,196.50796018394323,257.8340699856619,272.38489784038495,239.27948639325933,111.04522755784875,309.9987484834209,393.0055992580488,304.27205747936955,438.87963478709577,412.12025664756334,153.88778573946323,558.0818631609869,709.0769526970209,546.0405001053925,645.6132647948352,721.987890998532,412.5528788432936,273.3261686849623,478.4625883427673,267.3083270422969,299.8516117050526,853.7394773631574,1105.1282100235373,951.7950016930723,600.1562209205451,538.2178316353352,tr|A0A010RPW6|A0A010RPW6_9PEZI
471.6745512105882,794.6227162318244,955.9163581433636,683.7251719610769,719.4872032502822,1159.369926220144,1225.1631042573822,841.0467372918041,407.39072275087625,410.7982861226018,370.9485744247439,376.461076801136,669.7741301117354,841.584052620842,791.9916548889743,664.9079000588258,617.5703032928578,628.6244457795558,650.2763785372147,697.1185465505503,735.3012884451739,676.1011760325989,471.88395948235404,244.79073868922455,418.1783217223778,676.4050965533237,779.5982692224095,706.5703066382066,534.5523551458786,432.8284911775056,531.6203646716664,701.0930639324928,789.3495742886763,719.7939270171927,594.437933254065,728.4517207128014,986.6512738493299,1039.8220114473472,837.56424623427,618.3694371497535,658.0617839347,756.0841152422217,748.7132085550707,687.0649731952591,629.3682401272207,562.6255596700503,439.17153519963375,234.88625773192476,46.875685263641785,192.02884083779958,268.03216118561016,335.56861034234623,412.63120299278813,438.8819388011327,510.8277174226928,653.074460471632,681.0693102440208,548.3765140469529,467.15295137986925,541.7830796359923,607.6605270035785,679.6513591076734,694.8611784042381,480.5733686333966,273.51396578971446,707.561676191168,1039.4315750509588,1084.8875750629159,995.6921074312988,910.4826364084915,707.6048029283614,317.1253142396668,135.3540935834934,328.0762142708589,227.35714349613625,206.70211964008544,478.2205983461122,597.8132705144528,594.3341065055597,564.0176183622347,404.2144643894173,196.1167881709675,644.9577919224718,1082.1447486898567,1223.6148972770545,1019.9960318837692,569.1190650694491,112.3715880360846,436.2360024208606,590.2402196557885,397.1451421501293,128.31082333969445,484.6834287154687,589.6000277011374,363.09272961905225,419.36692420574394,809.2271252562007,996.2399809290893,1003.9261720079767,963.4040788341028,824.9548336789966,546.6244727509253,321.1693728465618,240.63956298058508,155.81828974335073,447.6887728465841,685.8633381432742,665.6322109369702,641.8422936264949,912.3737727957752,1106.1430265020858,996.0610176630107,738.1143746557545,712.0568675921488,844.5710347799038,805.6077128544756,523.0220867684715,94.75822975200512,308.8500572896451,504.47121910694057,450.9702105561556,367.4597042480101,504.44843425956964,581.6014102420683,456.86038262124686,252.47341019153865,196.28384670205452,163.23250259503382,tr|A0A017S8T6|A0A017S8T6_ASPRC
1950.0993924532963,1300.9731001802322,370.45129768037316,799.4037085854394,322.0866919455017,830.2008142699556,1141.8393577603913,548.9807303317666,591.4597846049314,1009.8824936614743,1208.4122094826103,1294.4976366014791,883.6040636770524,627.164893220136,1024.6028038976685,1016.4870602397431,618.096636882565,556.1632804472429,1177.6261875009104,1294.53814829832,609.6936882624856,362.6933367917477,752.3075017075091,412.4662395814342,244.45071572273736,146.1985368797105,676.2819702145288,1322.727264555551,1262.9018472770756,784.341110707184,801.5045868569354,641.9296191149704,90.73404939218591,598.5331665082618,701.7412352715804,442.19457603034186,362.2566759435888,525.0210384514719,764.1686690651707,1078.1034091961433,1225.084084599113,1048.621853860313,814.266794675919,861.1185723524289,813.0114204640845,473.1161089836274,83.22843821589912,391.33340372159506,651.881756052519,760.9106798917927,698.470258596548,508.594061593014,266.64281980694466,97.97558872381495,212.5248329014057,292.50146947650376,441.6819534402992,624.8256108152589,573.7941627189439,416.28284594694105,723.510935279582,942.7760996341297,738.5474366059492,307.3970917394159,502.9150959178764,850.5156065815906,945.419834791662,791.5118926735203,555.7453510724766,454.6193814646411,265.51450595350985,558.3973822085654,1400.874782679058,1863.6673970312845,1501.7307026165477,519.5863785406145,689.5389406990245,1133.0857234641444,977.6973397175049,625.0222420783208,422.6695358486856,487.63254132135825,545.9202280088492,442.2806909344958,686.7833610462758,911.0928942646593,644.2277692074538,193.0582603253094,632.6030560524824,668.3683286140267,233.70395833106446,525.3736962171315,869.7042215542722,854.1704412926032,654.0830900581253,396.02938166986894,494.1634634655747,767.6835628133364,750.2482566318579,696.7245324789046,802.5769569162043,708.9778371826618,552.9837106366131,609.8490538880076,530.3533470546452,275.5880555305589,244.0861288403218,348.3604780443344,372.96185510994366,516.664693438053,610.8689568006188,436.18956549685896,403.6429179271476,491.6171748425354,181.83255264583013,315.79187533615715,541.0890921483082,850.5880955351762,1374.4873296995936,1329.4704033483513,552.0211615385983,594.9065918768051,1006.6661553975038,803.3774579816595,664.0156043928812,671.8313133196413,386.8058155099919,262.1379398954274,tr|A0A024RXA3|A0A024RXA3_HYPJR
390.1158692525917,494.3632437765576,555.8022934746448,487.12683971174323,452.77160645168567,355.54477569528984,51.20267664031144,370.27181936074834,583.9369530988346,595.1913144054796,889.4731989989955,1340.1919877179846,1449.181325773071,1111.4425052738666,714.6308116498244,745.8675484819796,728.108925095505,407.0629814236514,164.3222546377135,285.91635632591556,186.2964537232069,425.01189485408145,831.59655581729,1065.179156478745,1091.1317352687688,973.669321775078,746.916382919598,447.74607246281914,299.72723884405104,447.4579850361371,507.01764542030503,361.71017316911417,283.3956323798951,624.3035468623848,888.7850142227196,852.0647305047111,548.6005371116808,449.25731960835134,732.002956686146,806.2316796597123,535.1294693007937,156.85086122693303,577.4213345442141,922.0503340775801,966.7008055902523,762.1786113535775,577.6537145694562,618.3340436470821,600.4361206296298,393.1570521857224,362.7684821062483,590.191487897193,623.6518242320444,414.0747122188752,224.31676300128214,289.40507061584356,218.7007625465383,140.2201763354463,383.34577551841863,453.3462872689871,301.1074366813088,397.90718777215966,709.3635544357154,821.1197700889297,704.6880345929619,554.9200849382286,513.1489369866207,500.38443065555333,540.6788527724559,597.6530955924101,503.4973453346335,262.14801682238,217.7475476171408,331.153664305622,397.65026219263405,588.8195783382822,741.4478303154104,636.8313912506196,273.86941103633313,178.40351429835397,541.1726621735738,771.9679185104116,887.9476291212176,833.871166395063,621.6796065063047,640.861188388112,955.2165148355565,1076.6836041410681,846.7440322718211,392.5477631368644,133.41060080266,351.53695209878435,406.1566172001508,381.32057526631576,340.36560108072536,298.15630223348103,404.8629099526485,659.9486594969824,917.6552813186053,1066.922929566772,1021.9470937371226,772.3255056473245,460.17591717318106,384.32244291920364,435.910878462417,397.9572478177407,505.0247340221008,741.551517822451,805.5673244055664,569.400711328839,109.64874360872858,467.893664466872,881.379237093145,1047.0708218132784,955.1240196606659,686.5751584835272,428.9172630051467,545.9185109229023,857.8020233173596,1055.539087994944,1035.3988921629782,800.2767886144312,428.0795237947791,56.3712414968897,349.3760607006945,621.3026989087766,800.4962753533506,897.1152108538427,tr|A0A066XN44|A0A066XN44_COLSU
1090.6778891845875,1023.7286766813887,884.1499601502982,858.474332310181,965.1143005595978,926.1626278828697,614.7189835799273,359.15699203693674,588.4438547821889,642.8763401841447,443.3764049912059,602.131659538614,971.8841283808132,1077.1638950142149,905.3202872487617,707.6159950882287,672.2675921877737,661.3885114447988,605.2004752510009,586.3326707187339,649.1296074681462,765.396021728425,865.2223772643604,882.8349299135111,803.916545191081,627.7757453990394,378.10218306442556,377.990132444171,633.5861643100629,681.1159217275364,430.39170894985534,388.57899834622845,764.3590497476022,875.4520093042779,588.4207511945937,231.88455850050855,596.6891901171566,802.6967010376916,636.3720111778904,260.4458095619811,422.14637319064946,759.7439722192181,876.1243193933948,774.1781538306603,605.2582977509632,613.0357762937768,742.3753495237164,754.8809581925169,579.3745810688274,280.2943135152828,76.2589631078438,280.3162968046123,374.1067309191628,364.6204761764182,369.59771421775827,426.3473753955012,406.7910653335707,277.4978552127831,283.80162978643506,441.90522538932004,474.20146804762584,365.85605326692024,266.3546320881564,187.3324314668792,110.66140232921886,468.98168407104873,815.870222469509,928.854815707286,732.1084038051719,329.0259924495136,183.68182857111935,459.86067802209385,627.2682242052414,762.6511685405709,863.5291986517813,818.8930595766005,584.1512219339619,302.88850917429966,354.5950918322608,436.9855112101778,243.11834525382147,251.40980194529863,789.7611876647725,1183.3775261539158,1263.5883808645083,1028.656957293232,640.7160235967625,430.30402068894,606.7163938757246,794.6978562550597,782.515895801613,504.9103061699312,73.71519747332947,467.97749088376383,741.0364944051977,733.9004807522412,638.9516757245028,734.9923531708679,846.6716582155312,760.7299439013282,518.2850971255003,280.4054651819182,186.08435537962288,374.0429920822899,661.9053754935683,843.1185271049195,809.9825567773813,592.0022614801601,330.0164570871049,176.39362856410656,119.69956282749403,124.81992288412287,250.2137324824068,408.9253725987787,582.0942179487915,745.4708039340059,844.109715741124,839.8652342810641,744.4709583759093,620.4274180164983,558.2333996444316,585.8464760880452,625.5868735512231,621.0756384833103,590.625436182995,556.9152920603482,479.64438487637005,320.4394564237899,tr|A0A066XQI1|A0A066XQI1_COLSU
981.542305697418,826.4936031406884,565.5207574613817,651.7968807843358,849.7841874395058,881.8395592024648,814.6308403936299,728.6936719215001,589.39461414726,477.20098435299457,610.3764931119928,832.5189772100897,954.7810441269359,952.4346809124169,863.4738996737952,721.1611086755415,536.4329080627647,328.7001519053936,230.04844580392327,326.4579203546094,389.37452286124613,447.71852582764603,652.8408004967629,861.8776929234294,857.5937642029843,574.4177655740087,186.38668271774634,384.8374022252332,569.6406266690038,547.1777564663076,565.861369528945,684.129508543082,627.7877728979156,395.41788678528826,612.7550853593173,1033.9837093315139,1153.945992495418,864.7300806427977,392.254542388641,601.0855712617821,993.5271842198724,1089.3318426028075,916.4718056277466,640.7237021712458,396.78928577191687,183.0515350537733,183.7687274951049,432.67677433722474,596.3762361954462,599.7228773777068,486.6223225894623,407.8456241387432,437.4356356588591,440.65872789368916,340.34974993576213,171.60244496462232,60.40516318525341,204.38426197339317,369.5847173472445,500.01910004300606,536.0716503689719,470.92308716122204,427.8199485517459,554.3322534399189,735.8737899056923,829.879497291771,800.620693567798,700.6984851392552,623.1680923814331,633.0761182711044,748.6020496898518,916.2650885033876,1006.5487335594414,914.4848835762209,647.0208092740776,323.3027934355435,92.36137043452649,113.93879550916994,332.3652036180712,612.21582831372,824.3619048979574,873.993430596866,770.7955609818717,680.3746033130701,772.6837839598874,886.5715759036469,814.1496071661821,516.1498974826776,69.85671901802546,428.76398616580127,865.3543338173328,1101.275178066501,998.2695444722478,595.9390417677727,581.8379124559073,1065.4386990485657,1258.9262725490646,1037.5412170477741,664.3893791391918,631.8003132724855,824.0804766655655,932.9509477572277,913.075554495012,749.6356573775453,639.0780811326214,840.747995932404,1006.9178857787468,866.6966286881449,483.59178975230844,227.14549069485122,361.98693047979043,451.70670855261056,632.9601711543772,915.0262215608274,1098.9707798418092,1042.1065004176146,705.6267457622291,294.34980088722284,595.0966313214235,899.9501399904839,826.7368508375004,524.1325650183587,640.4060233875496,962.7092314823759,1011.7100891919616,796.2978874057368,547.4564615979608,474.4441037544532,tr|A0A067S7B7|A0A067S7B7_GALM3
505.2359556715405,467.3689720319872,368.2063180249845,249.9297965281062,181.6989031956268,202.27785754515858,257.23054634582166,330.8358464765825,438.5931169480649,565.4777753505474,667.7789947878031,703.5737493595133,657.2662398913537,553.1296724966109,446.9296787815767,373.2862051747284,297.2088107222951,208.4172209696954,290.4739247054955,523.2948898002428,727.6649953675463,818.1552865344019,779.7707251201302,673.9975234787129,611.4110766350365,627.0303512885066,628.2370596268859,540.6239426890262,387.13488202002765,323.03556396127965,454.95396935914295,607.9471448723867,673.3592431920277,625.8610903418082,484.07128450828094,301.18968418105993,179.22179042450426,206.09340443043473,241.4404377814057,211.77093567984824,145.74667856332957,138.5557365652224,202.76847888962547,254.8481154509695,271.49579583071795,273.12889522067337,319.5890283026722,443.2745399990699,589.4274510686049,677.2306541570944,646.5769313180599,483.0500707698832,229.8698947228155,54.15654073568294,205.49088924448984,223.899078255427,195.25198609098,406.9771554560646,711.6949420890036,941.5767013974651,1016.7815291323319,925.2530246444554,711.4983123963675,452.94724029481193,268.4792717642756,320.88012980272055,461.682446503826,526.9617759571282,465.38111555522534,303.1706470556561,248.5837568026504,429.4816770037011,565.5167194576967,542.6153327833731,361.8689614884479,183.07568064246283,384.75934380418585,634.0200342963358,766.762518815119,743.9945606855816,561.8503737799423,243.515749494325,160.55241969178994,548.7871837642363,816.7005603499043,870.7119097936957,679.1956958032112,296.568228804418,176.67937724284872,540.3234973164542,706.2618438979003,637.5759821358141,433.9395024609649,363.4137678801337,462.1670598112315,434.490713544232,234.27137298888348,390.7333729811991,832.2895367932066,1164.6553264943043,1254.113341920161,1075.1480515796454,704.6532052324092,310.2960937399106,252.6626726785658,387.53629837126095,387.09491687825755,313.82498357159596,312.8338651067355,347.4543098113441,284.4144649519751,96.50321348049263,209.6126065784725,504.94582136404813,752.9669432325493,930.5751696354055,1049.7276181132106,1114.5017384137934,1095.477224797117,956.1934069329653,704.8875776729235,459.37992186026855,490.9837012684047,714.3197604821221,874.7330649896813,906.4040649764236,835.1380938818093,732.6324925846535,tr|A0A067STH2|A0A067STH2_GALM3
